MANZENT,canopy_pct
13107061001042.0,0.44869831546707506
13107061001043.0,7.6139954853273135
13107061001044.0,2.372315035799523
13107061001045.0,3.93576017130621
13107061001047.0,2.1370143149284253
13104011001001.0,8.61607898448519
13104011001002.0,13.608108108108109
13104011001004.0,6.086194302410519
13104011001005.0,8.099947396107313
13104011001006.0,3.136929460580913
13104011001007.0,8.670886075949367
13104011001008.0,3.631
13104011001009.0,3.645193260654113
13104011001010.0,1.7986906710310966
13104011001012.0,1.1024096385542168
13104011001013.0,4.653308480894688
13104011001014.0,3.0393610952652597
13104011001015.0,3.6531073446327684
13104011001016.0,7.320417287630402
13104011001017.0,6.171945701357466
13104011001018.0,11.022952853598015
13104011001019.0,9.038562664329536
13104011001020.0,2.907932011331445
13104011001021.0,4.343401181877873
13104011001022.0,7.934948979591836
13104011001023.0,5.343994778067885
13104011001024.0,8.175908221797323
13104011001025.0,3.8257080610021785
13104011001026.0,11.172995780590718
13104011001027.0,5.054226475279107
13104011001028.0,5.526361279170268
13104011001029.0,13.936225596529285
13104011002003.0,1.9358752166377817
13104011002004.0,4.303405572755418
13104011002005.0,3.1348960636886334
13104011002006.0,0.7142857142857143
13104011002007.0,3.6555891238670695
13104011002008.0,8.689922480620154
13104011002009.0,3.8556851311953353
13104011002011.0,5.910334346504559
13104011002012.0,2.5954323001631323
13104011002013.0,2.3189910979228485
13104011002014.0,0.8262195121951219
13104011002016.0,0.0
13104011002017.0,5.228395061728395
13104011002018.0,9.355322338830584
13104011002019.0,2.878895463510848
13104011002020.0,3.5374045801526717
13104011002021.0,2.2423756019261636
13104011002022.0,0.1996904024767802
13104011002023.0,0.0
13104011002024.0,2.110754414125201
13104011002025.0,0.5101088646967341
13104011002026.0,9.746955345060893
13104011002027.0,4.015341701534171
13104011002028.0,4.0476190476190474
13104011002029.0,7.393188854489164
13104011002030.0,4.760270118176702
13104011002031.0,4.667701863354037
13104011002032.0,2.52442996742671
13104011002001.0,0.8736363636363637
13104011003002.0,8.89240506329114
13104011003003.0,8.383233532934131
13104011003004.0,8.768018018018019
13104011003005.0,1.3667334669338678
13104011003006.0,1.0512635379061372
13104011003008.0,8.322380952380952
13104011003009.0,7.399864222674814
13104011003010.0,1.587220447284345
13104011003011.0,6.398252184769039
13104011003012.0,6.895860284605433
13104011003013.0,6.77048417132216
13104011003014.0,5.978359908883827
13104011003015.0,4.3861852433281
13104011003017.0,3.1200696055684456
13104011003018.0,5.652394775036284
13104011003019.0,2.3025022341376227
13104011003023.0,1.410344827586207
13104011003024.0,3.1409117821195975
13104011003025.0,3.3824057450628366
13104011003026.0,4.321070234113712
13104021001013.0,1.841474777053108
13104021001016.0,3.205390835579515
13104021001017.0,0.32344213649851633
13104021001018.0,1.6111111111111112
13104021001020.0,3.022172949002217
13104021001021.0,3.6156716417910446
13104021001024.0,5.640625
13104021001025.0,2.82032667876588
13104021001027.0,3.3509615384615383
13104021001029.0,4.100877192982456
13104021001030.0,12.608
13104021001031.0,13.306990881458967
13104021001032.0,8.237113402061855
13104021001033.0,4.34569536423841
13104021001034.0,7.176733780760626
13104021001036.0,14.628610729023384
13104021001038.0,9.8
13104021001039.0,10.298350824587706
13104021002003.0,8.613636363636363
13104021002004.0,4.91008174386921
13104021002005.0,22.021978021978022
