purpose_group,vuln_group,dist_m,w
social_recreacion,todas,835.3885908104384,1.48210391383712
compras_tramites,media,913.3804405074386,1.48210391383712
compras_tramites,media,1151.32282614391,1.48210391383712
compras_tramites,media,1151.32282614391,1.48210391383712
social_recreacion,todas,1618.6820210750357,1.48210391383712
social_recreacion,todas,1250.0808864454532,1.48210391383712
compras_tramites,baja,363.8374156667542,1.48210391383712
social_recreacion,todas,724.5191461680378,1.48210391383712
social_recreacion,todas,750.5601924822969,1.48210391383712
compras_tramites,media,703.478317479695,1.48210391383712
social_recreacion,todas,443.15481652155154,1.48210391383712
compras_tramites,alta,298.59186616360216,1.48210391383712
salud,todas,701.928777575804,1.48210391383712
compras_tramites,media,1747.513487966545,1.48210391383712
compras_tramites,media,1747.5447354900712,1.48210391383712
compras_tramites,alta,289.92515871557265,1.48210391383712
social_recreacion,todas,185.01533139597512,1.48210391383712
social_recreacion,todas,182.9193197534435,1.48210391383712
compras_tramites,media,253.72379790827662,1.48210391383712
salud,todas,587.9549435330908,1.48210391383712
salud,todas,1299.4741785141405,1.48210391383712
compras_tramites,media,173.36514256404024,1.48210391383712
compras_tramites,alta,195.19758619473245,1.48210391383712
compras_tramites,baja,497.46684876984517,1.48210391383712
compras_tramites,media,1962.5197135255896,1.48210391383712
compras_tramites,alta,488.2602015463297,1.48210391383712
compras_tramites,alta,481.3079114912433,1.48210391383712
compras_tramites,alta,979.3943166769259,1.48210391383712
compras_tramites,media,1322.6946985699308,1.48210391383712
compras_tramites,alta,138.07132724157466,1.48210391383712
compras_tramites,media,1186.4564427845635,1.48210391383712
compras_tramites,media,973.2252517403152,1.48210391383712
salud,todas,1137.3174239637597,1.14387994007037
compras_tramites,media,753.0977692172511,1.48210391383712
compras_tramites,media,753.0977692172511,1.48210391383712
compras_tramites,alta,1187.9269117484669,1.48210391383712
social_recreacion,todas,676.0665647700675,1.48210391383712
compras_tramites,baja,170.62185207718852,1.48210391383712
compras_tramites,baja,907.4456616824227,1.48210391383712
salud,todas,776.8684841088372,1.48210391383712
compras_tramites,baja,596.6111360478029,1.48210391383712
compras_tramites,media,263.98771870107896,1.48210391383712
compras_tramites,media,1814.4222934005916,1.48210391383712
compras_tramites,media,588.2299720347477,1.48210391383712
compras_tramites,baja,106.77914195314551,1.48210391383712
compras_tramites,baja,1134.479609932044,1.48210391383712
compras_tramites,alta,472.47702593783595,1.48210391383712
compras_tramites,baja,398.161361418411,1.48210391383712
compras_tramites,media,265.57720158176227,1.48210391383712
compras_tramites,baja,1583.0282913735505,1.48210391383712
compras_tramites,alta,151.29333379750247,1.48210391383712
compras_tramites,baja,1113.6801329271177,1.48210391383712
