purpose_group,vuln_group,dist_m,w
salud,todas,2829.2899679347556,1.48210391383712
compras_tramites,media,1687.8812211176362,1.48210391383712
compras_tramites,media,861.0008444255805,1.48210391383712
compras_tramites,media,214.9309482136065,1.48210391383712
compras_tramites,media,3168.976688143982,1.0
salud,todas,3644.650231846672,1.0
compras_tramites,media,564.4911978941744,1.48210391383712
compras_tramites,baja,5819.156710074601,1.0
salud,todas,5727.417045125059,0.817907347175127
salud,todas,5720.368454810325,0.817907347175127
social_recreacion,todas,4662.757101762761,1.0
salud,todas,9951.882444613493,1.12721985301036
compras_tramites,media,1066.2318012075282,1.48210391383712
compras_tramites,media,6375.9690030252705,1.0
compras_tramites,baja,622.4630393457611,1.14387994007037
compras_tramites,baja,657.4229287350438,1.48210391383712
compras_tramites,alta,1820.0082377153028,1.48210391383712
salud,todas,1660.7955842475767,1.0430735418982884
salud,todas,1660.7955842475767,1.0430735418982884
compras_tramites,alta,361.57487689490057,1.48210391383712
compras_tramites,alta,565.3366288382966,1.14387994007037
salud,todas,1497.6928405806586,1.48210391383712
social_recreacion,todas,107.25786684434853,1.48210391383712
social_recreacion,todas,5282.053437407179,1.48210391383712
social_recreacion,todas,11818.475977951059,1.48210391383712
compras_tramites,media,1318.6961278243984,1.48210391383712
social_recreacion,todas,805.9715028935964,1.48210391383712
compras_tramites,baja,127.21734907727797,1.48210391383712
compras_tramites,media,10339.747730995423,1.0
social_recreacion,todas,9408.883867952936,1.12721985301036
compras_tramites,media,376.40627075549963,1.48210391383712
salud,todas,1650.4975764901928,1.0430735418982884
social_recreacion,todas,1405.4855602802363,1.48210391383712
compras_tramites,baja,1982.0374305185467,1.14387994007037
social_recreacion,todas,1359.281514386024,1.14387994007037
compras_tramites,alta,14037.501845502995,1.0
compras_tramites,alta,984.3231459556677,1.48210391383712
compras_tramites,baja,5343.050773789171,1.48210391383712
compras_tramites,media,9552.716714420907,1.0
compras_tramites,media,476.20428032679683,1.48210391383712
compras_tramites,media,1604.4714910602183,1.48210391383712
compras_tramites,media,10634.479863986722,1.0
compras_tramites,baja,8819.808488090972,1.0
compras_tramites,baja,373.36953879501203,1.48210391383712
salud,todas,3408.3019054811225,1.12721985301036
compras_tramites,baja,4957.803066883556,1.48210391383712
compras_tramites,baja,4957.803066883556,1.48210391383712
compras_tramites,baja,634.2341961964838,1.12721985301036
compras_tramites,baja,752.5494228215596,1.48210391383712
social_recreacion,todas,2947.0552504854845,1.48210391383712
salud,todas,11135.323634336195,1.12721985301036
compras_tramites,baja,326.2134617949572,1.48210391383712
salud,todas,13826.509194297741,1.12721985301036
compras_tramites,baja,12366.044096543415,1.12721985301036
compras_tramites,media,10320.775708993562,1.12721985301036
compras_tramites,media,10320.775708993562,1.12721985301036
compras_tramites,baja,1196.6903072249938,1.48210391383712
social_recreacion,todas,143.55595939062405,1.14387994007037
social_recreacion,todas,143.55595939062405,1.48210391383712
compras_tramites,baja,115.28932693987765,1.48210391383712
compras_tramites,baja,14516.027599132934,1.05276355601825
compras_tramites,alta,11983.371030306957,1.12721985301036
compras_tramites,baja,3223.8197914665707,1.12721985301036
compras_tramites,baja,312.5729477358045,1.48210391383712
compras_tramites,baja,370.93302966977745,1.48210391383712
salud,todas,9547.381532440011,1.12721985301036
compras_tramites,baja,3816.144488080378,1.12721985301036
compras_tramites,baja,3816.144488080378,1.12721985301036
compras_tramites,baja,386.1216665848344,1.48210391383712
compras_tramites,baja,384.53553685135853,1.48210391383712
salud,todas,9515.200734384167,1.12721985301036
compras_tramites,baja,3816.144488080378,1.12721985301036
compras_tramites,baja,3816.144488080378,1.12721985301036
social_recreacion,todas,7094.100813530849,1.48210391383712
social_recreacion,todas,2976.4562627038654,1.0
salud,todas,3777.0789329354766,1.0
salud,todas,3776.5885866134613,1.0
social_recreacion,todas,13795.99558639124,1.12721985301036
compras_tramites,alta,12714.867285884515,1.12721985301036
compras_tramites,alta,12523.95542565951,1.48210391383712
social_recreacion,todas,2989.1817639889455,1.0430735418982884
salud,todas,12278.29692629056,1.12721985301036
salud,todas,14669.612577728973,1.48210391383712
social_recreacion,todas,1942.9143061330735,1.48210391383712
