vuln_group,auto,dist,walk,w,prop
alta,sin auto,2715.9758835453604,False,1.42042823117339,De salud
alta,sin auto,3994.2584438918775,False,1.12721985301036,De compras
alta,sin auto,255.19995415666222,True,1.48210391383712,Recreación
alta,sin auto,8503.057896877819,False,1.48210391383712,De salud
media,sin auto,1593.0443293742842,False,1.48210391383712,De compras
alta,sin auto,1178.7731079554974,False,1.48210391383712,De salud
media,sin auto,853.4144746985488,False,1.0,De compras
media,sin auto,5604.968474278535,False,1.12721985301036,De salud
media,sin auto,5604.968474278535,False,1.12721985301036,De salud
media,sin auto,995.2583212295,False,1.12721985301036,Trámites
media,sin auto,1070.093285945202,False,1.12721985301036,Trámites
media,sin auto,5354.9423086440665,False,1.0,Trámites
baja,sin auto,60.04594594974751,True,1.48210391383712,De compras
alta,sin auto,4827.791485649132,False,1.0,Trámites
alta,sin auto,5969.716970838237,False,1.0,Trámites
alta,sin auto,1728.356870746389,False,1.14387994007037,De compras
baja,sin auto,1445.6480394294629,False,1.12721985301036,De compras
alta,sin auto,3952.9353532819837,False,1.12721985301036,De salud
alta,sin auto,103.90863249148263,True,1.48210391383712,De compras
media,sin auto,3743.29500795777,False,1.0,Trámites
media,sin auto,278.6759991459616,True,1.48210391383712,De compras
media,sin auto,392.658745764054,True,1.48210391383712,De compras
alta,con auto,4545.167816213067,False,1.12721985301036,Trámites
media,sin auto,6729.446058836423,False,1.0,Visitar a alguien
alta,sin auto,313.08236361419335,True,1.48210391383712,De compras
alta,sin auto,1309.814687513085,False,1.0430735418982884,De salud
alta,sin auto,5480.357444521896,False,1.12721985301036,Trámites
alta,sin auto,6313590.778984499,True,1.48210391383712,Recreación
alta,sin auto,2261.8541949944656,False,1.48210391383712,De salud
media,sin auto,6313019.178696553,False,1.5058778792911116,De salud
baja,con auto,119.77296230785979,True,1.48210391383712,De compras
baja,sin auto,3673.2476285468424,False,1.12721985301036,Trámites
alta,sin auto,393.02416358801975,True,1.48210391383712,De compras
media,sin auto,1918.8027234714784,False,1.42042823117339,De salud
media,sin auto,2774.3746620860347,False,1.0,De salud
media,sin auto,4510.121899444799,False,1.12721985301036,De compras
media,sin auto,2777.526327507986,False,1.0,De salud
alta,sin auto,3008.013469909377,False,1.42042823117339,Buscar o Dejar a alguien
baja,sin auto,2294.754810568005,False,1.12721985301036,Trámites
baja,sin auto,1708.5193928150186,False,1.12721985301036,De compras
baja,sin auto,1277.0518187044133,False,1.48210391383712,De compras
media,con auto,375.590744330265,True,1.48210391383712,De compras
baja,sin auto,106.46713107809377,True,1.48210391383712,De compras
baja,sin auto,106.46713107809377,True,1.48210391383712,De compras
alta,sin auto,1074.9973564647728,False,1.0430735418982884,De salud
alta,sin auto,1811.0991507339024,False,1.12721985301036,Trámites
alta,sin auto,405.43239962299816,True,1.48210391383712,De compras
alta,sin auto,2481.1404354351976,False,1.12721985301036,Trámites
media,sin auto,3148.5384631764564,False,1.12721985301036,De salud
media,sin auto,394.7179570592146,True,1.48210391383712,Trámites
media,sin auto,1146.8193532140317,True,1.48210391383712,De compras
alta,sin auto,2126.4637247449696,False,1.48210391383712,De compras
alta,sin auto,404.1039772311855,True,1.48210391383712,De compras
alta,sin auto,3232.2675501302488,False,1.0,De salud
media,sin auto,619.0516941257814,True,1.48210391383712,De compras
alta,con auto,558.7955666892522,True,1.48210391383712,De compras
alta,con auto,2318.1527501119426,True,1.48210391383712,Visitar a alguien
alta,con auto,1645.5789682130116,False,1.14387994007037,Buscar o Dejar a alguien
media,sin auto,4868.819562344045,False,1.0,Trámites
media,sin auto,4488.0487940238645,False,1.48210391383712,Comer o Tomar algo
media,sin auto,843.3940730761628,False,1.48210391383712,De compras
media,sin auto,5128.411195548286,False,1.12721985301036,De salud
media,sin auto,6763.974885376201,False,1.0,Trámites
alta,con auto,6311900.444845435,False,1.5058778792911116,De compras
media,sin auto,5959.132269899389,False,1.0,Trámites
media,sin auto,56.88423688729594,True,1.48210391383712,De compras
alta,sin auto,6193.618119496572,False,1.0,Trámites
media,sin auto,23141.803517339704,False,1.0,Visitar a alguien
alta,sin auto,1299.763165025171,False,1.0,Visitar a alguien
alta,sin auto,2277.5562364420884,False,1.0,De compras
media,sin auto,2003.4731700634431,False,1.0,De compras
baja,sin auto,426.076875582623,True,1.48210391383712,De salud
alta,sin auto,6695.866693881126,False,1.48210391383712,Trámites
alta,sin auto,6695.866693881126,False,1.48210391383712,Trámites
baja,sin auto,14001.318366496778,False,1.0,Visitar a alguien
baja,sin auto,9217.546707909865,False,1.0,De compras
alta,con auto,6097.444346814492,False,1.0,De compras
media,sin auto,6980.717541243522,False,1.0,De salud
alta,sin auto,753.2268732966515,False,1.48210391383712,De salud
media,con auto,7533.301000352639,False,1.0,Visitar a alguien
media,con auto,48.616895613176496,True,1.48210391383712,De compras
baja,sin auto,1751.9317242979425,False,0.817907347175127,Trámites
alta,sin auto,4206.702213804181,False,1.0,De salud
alta,con auto,1445.3383051750375,False,1.0430735418982884,Buscar o Dejar a alguien
alta,con auto,1445.3383051750375,False,1.48210391383712,Buscar o Dejar a alguien
alta,con auto,1445.3383051750375,False,1.48210391383712,Buscar o Dejar a alguien
media,sin auto,6156.484538124339,False,1.0,Trámites
alta,sin auto,6262.7642753151795,False,1.0,De compras
media,sin auto,3149.9167108284387,False,1.48210391383712,Visitar a alguien
media,sin auto,12320.394440120668,False,1.14387994007037,De compras
alta,sin auto,1990.0514050462523,False,1.0,Trámites
alta,sin auto,8592.321587253882,False,1.0,De compras
alta,sin auto,1639.4242808547915,False,1.0,De salud
baja,sin auto,9681.033858344172,False,1.0,De compras
baja,sin auto,9681.033858344172,False,1.0,Trámites
media,con auto,8643.736432563466,False,1.0,Trámites
baja,sin auto,2655.6875244537077,False,1.0,De salud
media,sin auto,22142.783612860796,False,1.0,Visitar a alguien
media,sin auto,5512.662463680917,False,0.817907347175127,De salud
media,sin auto,5464.503775790167,False,0.817907347175127,De salud
alta,sin auto,420.53839306187314,False,1.48210391383712,De compras
media,sin auto,2708.297038298467,False,1.14387994007037,De salud
alta,con auto,268.307588252853,True,1.48210391383712,De salud
alta,con auto,1794.5823550624705,False,1.48210391383712,De compras
alta,sin auto,1098.4657130978474,False,1.48210391383712,Recreación
alta,sin auto,110.21796586763884,False,1.0,Recreación
alta,sin auto,3829.719737216419,True,1.14387994007037,Buscar o Dejar a alguien
alta,sin auto,3628.0162162039824,False,1.48210391383712,De salud
alta,sin auto,3704.4718125741288,True,1.48210391383712,De compras
media,con auto,6560.050553662034,False,1.48210391383712,De salud
media,sin auto,2261.020887586305,False,1.48210391383712,Trámites
media,sin auto,5720.395878677372,False,1.48210391383712,Visitar a alguien
media,sin auto,7378.783165331298,False,1.48210391383712,De compras
baja,sin auto,981.6783320702611,False,1.48210391383712,De compras
baja,sin auto,2608.058603763355,False,1.48210391383712,Trámites
baja,sin auto,1564.862139495042,False,1.48210391383712,De salud
baja,con auto,15656.603295913996,False,1.48210391383712,Comer o Tomar algo
baja,con auto,2722.3882167205807,False,1.48210391383712,Trámites
baja,con auto,3062.563512096525,False,1.14387994007037,Trámites
baja,sin auto,2721.472329571807,False,1.48210391383712,De compras
baja,con auto,755.7197165874809,False,1.48210391383712,De compras
baja,con auto,755.7197165874809,False,1.48210391383712,De compras
alta,con auto,1919.9010088515142,False,1.48210391383712,Recreación
alta,con auto,2082.483337877896,False,1.14387994007037,Recreación
alta,sin auto,396.7903256129111,True,1.48210391383712,De compras
alta,sin auto,899.107007066595,True,1.48210391383712,De compras
media,sin auto,700.733015341123,False,1.14387994007037,De salud
alta,sin auto,1642.958926801352,False,1.48210391383712,De compras
baja,sin auto,668.2532917345507,True,1.48210391383712,De compras
media,sin auto,1254.9090122021796,True,1.14387994007037,De salud
media,sin auto,2432.330234191908,False,1.48210391383712,Trámites
media,con auto,1014.5713553793296,False,1.48210391383712,De salud
media,con auto,2406.4018296255094,False,1.48210391383712,Trámites
media,con auto,2568.938696118314,False,1.48210391383712,Trámites
alta,con auto,1203.3754061655334,True,1.48210391383712,De compras
alta,sin auto,1396.1348486535962,True,1.48210391383712,De salud
alta,sin auto,630.5066941803632,True,1.48210391383712,Visitar a alguien
media,sin auto,1001.4653214360758,True,1.48210391383712,Trámites
media,con auto,1923.2861346310544,False,1.0,De compras
media,con auto,1923.2861346310544,False,1.0,De compras
media,sin auto,3426.235812772752,False,1.48210391383712,Trámites
media,sin auto,3426.235812772752,False,1.48210391383712,Trámites
alta,sin auto,1528.095403598872,True,1.48210391383712,Trámites
media,sin auto,1166.6552254368307,False,1.48210391383712,De compras
alta,sin auto,2680.5829722821604,False,1.48210391383712,De salud
alta,sin auto,3209.797547798235,False,1.48210391383712,Recreación
baja,sin auto,2535.534042150933,False,1.48210391383712,De salud
baja,sin auto,2386.7750871010553,False,1.48210391383712,Visitar a alguien
alta,sin auto,1987.1772637434897,False,1.48210391383712,Trámites
alta,sin auto,2236.1954297422217,False,1.48210391383712,De compras
alta,sin auto,1556.7799075861888,True,1.48210391383712,Trámites
media,con auto,3874.9134183875644,False,1.12721985301036,Buscar o Dejar a alguien
alta,sin auto,2730.3946788951707,False,1.48210391383712,Trámites
media,con auto,3316.2400797592386,False,1.14387994007037,Trámites
media,con auto,1353.0714380276638,False,1.14387994007037,Buscar o Dejar a alguien
media,con auto,1353.0714380276638,False,1.48210391383712,Buscar o Dejar a alguien
media,sin auto,1490.2493791020556,False,1.48210391383712,Trámites
media,sin auto,1490.2493791020556,False,1.48210391383712,Trámites
alta,sin auto,726.6197914240036,True,1.48210391383712,De compras
media,sin auto,3650.1395371444364,False,1.48210391383712,De compras
alta,sin auto,2312.5964981977645,False,1.48210391383712,Comer o Tomar algo
alta,sin auto,693.0762106645001,True,1.48210391383712,De compras
media,sin auto,1913.4703484543634,False,1.48210391383712,De salud
media,sin auto,2060.262062366096,False,1.48210391383712,De compras
media,sin auto,1895.7353024391518,False,1.48210391383712,De salud
media,sin auto,17561.826821645765,False,1.12721985301036,Trámites
media,sin auto,1166.4078286158106,True,1.14387994007037,Buscar o Dejar a alguien
media,sin auto,1166.4078286158106,True,1.48210391383712,Buscar o Dejar a alguien
alta,sin auto,733.886955516013,True,1.48210391383712,Visitar a alguien
media,sin auto,1188.1415803847042,True,1.48210391383712,Trámites
media,sin auto,388.2823868192614,True,1.48210391383712,Trámites
baja,sin auto,2888.9043907858154,False,1.48210391383712,Recreación
alta,con auto,882.9168240350065,False,1.48210391383712,Trámites
alta,con auto,846.2771067482861,False,1.14387994007037,De compras
alta,con auto,19294.038046217964,False,1.48210391383712,De salud
baja,sin auto,2300.669625900047,False,1.0,De compras
media,sin auto,623.993953577727,True,1.14387994007037,De salud
media,sin auto,320.4104850129752,True,1.48210391383712,De compras
media,sin auto,1413.0805032938013,False,1.0,De compras
alta,sin auto,623.5371450756262,False,1.0,De compras
media,sin auto,585.5711021088729,True,1.48210391383712,De compras
alta,sin auto,1161.472224178892,False,1.48210391383712,Trámites
media,sin auto,15951.818511420228,False,1.12721985301036,De salud
alta,sin auto,2328.147904459479,False,1.48210391383712,Trámites
alta,sin auto,2608.8975049637825,False,1.48210391383712,De compras
baja,con auto,2728.064990927922,True,1.48210391383712,De compras
alta,con auto,6292261.857888053,True,1.48210391383712,De compras
media,con auto,1844.7703278457186,True,1.48210391383712,Visitar a alguien
media,sin auto,6290738.4975135885,True,1.48210391383712,De salud
alta,sin auto,2163.090844365202,False,1.48210391383712,Trámites
alta,sin auto,1495.0253659140913,False,1.48210391383712,De compras
alta,con auto,1204.2973642757684,False,1.0430735418982884,Buscar o Dejar a alguien
alta,con auto,5103.316327169642,False,1.48210391383712,Trámites
alta,con auto,5110.835331923644,False,1.48210391383712,Trámites
baja,sin auto,2887.666333311219,True,1.48210391383712,Buscar o dejar algo
media,sin auto,3299.000445802675,False,0.817907347175127,Trámites
media,sin auto,1388.3572365951964,False,1.48210391383712,Trámites
media,sin auto,186.2098215891149,True,1.48210391383712,De compras
media,sin auto,2569.8137092015054,False,1.48210391383712,De compras
media,sin auto,3811.574422610893,False,1.14387994007037,Trámites
media,sin auto,84.5,True,1.48210391383712,De salud
baja,con auto,420.83558180608077,True,1.48210391383712,De compras
alta,con auto,14409.896545843556,False,1.48210391383712,Trámites
alta,con auto,16817.24976876886,False,1.48210391383712,Trámites
baja,con auto,2976.493433581914,False,1.48210391383712,De compras
media,con auto,2310.157140894316,False,1.14387994007037,De compras
media,con auto,2749.5190722935986,False,1.48210391383712,Trámites
media,con auto,2310.157140894316,False,1.48210391383712,De compras
alta,sin auto,2478.0677145018153,False,1.0,Recreación
alta,sin auto,2105.0864518414824,True,1.48210391383712,De compras
alta,sin auto,15655.826495800264,False,1.0,De compras
alta,sin auto,2303.9628369195216,False,1.48210391383712,De compras
media,con auto,2581.442050966862,False,1.48210391383712,Trámites
media,con auto,1022.0439391124838,False,1.48210391383712,De salud
alta,sin auto,1340.6537482348863,False,1.48210391383712,Buscar o Dejar a alguien
alta,sin auto,869.7984147068576,True,1.48210391383712,Buscar o Dejar a alguien
alta,sin auto,515.1063916576483,True,1.48210391383712,De compras
alta,sin auto,1566.5857830406223,False,1.48210391383712,De compras
alta,sin auto,516.9662111555865,True,1.14387994007037,Buscar o Dejar a alguien
alta,sin auto,517.5011813090382,True,1.48210391383712,Buscar o Dejar a alguien
baja,sin auto,1602.8810587428384,False,1.48210391383712,De compras
baja,sin auto,1602.8810587428384,False,1.48210391383712,De compras
alta,sin auto,5165.319387889412,False,1.0,Trámites
media,sin auto,1270.9777977997885,True,1.48210391383712,De compras
alta,sin auto,15399.936706444609,False,1.5058778792911116,Visitar a alguien
alta,sin auto,1825.1131396864826,False,1.05276355601825,Visitar a alguien
alta,con auto,2262.780177964502,False,1.14387994007037,Trámites
alta,sin auto,7745.212643344597,False,1.0,De salud
alta,con auto,4769.614917570816,False,1.48210391383712,Trámites
alta,con auto,663.8399075466633,True,1.48210391383712,Trámites
alta,con auto,2100.725032020195,True,1.48210391383712,Comer o Tomar algo
media,sin auto,3835.980680637816,False,1.48210391383712,De salud
media,sin auto,169.05990062696713,True,1.48210391383712,De compras
media,sin auto,169.05990062696713,True,1.48210391383712,De compras
media,sin auto,5017.188169573297,False,1.0,De salud
media,con auto,8172.065859207607,False,1.0,Trámites
media,con auto,2003.3193531396992,False,1.48210391383712,Buscar o Dejar a alguien
media,con auto,6536.537758489892,False,1.0,Visitar a alguien
media,con auto,548.7007176403749,True,1.48210391383712,De compras
media,sin auto,11399.064777976306,False,1.0430735418982884,De salud
media,sin auto,11399.064777976306,False,1.0430735418982884,De salud
alta,sin auto,399.4920651981088,True,1.48210391383712,Trámites
media,sin auto,5820.381945642748,False,1.12721985301036,De compras
media,con auto,2.3202993476058213,False,1.12721985301036,Trámites
media,con auto,5411.499442106047,True,1.48210391383712,De compras
media,sin auto,6422.864431153484,False,1.12721985301036,Buscar o Dejar a alguien
media,sin auto,1614.9786424671381,True,1.48210391383712,De compras
alta,sin auto,6302378.0530382,True,1.14387994007037,De salud
media,sin auto,7330.772849188976,False,1.48210391383712,Trámites
alta,con auto,299.63146634657716,False,1.5058778792911116,Buscar o Dejar a alguien
alta,con auto,1552.6000483563853,False,1.48210391383712,Buscar o Dejar a alguien
alta,sin auto,1081.1274948664704,False,1.48210391383712,Trámites
media,sin auto,1783.1794552782853,False,1.0,Trámites
media,sin auto,2918.6230513077567,False,1.0,De compras
media,con auto,7370.0406185940765,False,1.48210391383712,Visitar a alguien
alta,sin auto,634.8041036414305,True,1.48210391383712,De compras
alta,sin auto,7822.958410036209,False,1.0,De salud
alta,sin auto,1112.9141434203268,True,1.48210391383712,Visitar a alguien
media,sin auto,9187.114526830585,False,1.12721985301036,De salud
alta,sin auto,6840.907995588127,False,1.12721985301036,Trámites
baja,sin auto,1096.2053800960668,True,1.48210391383712,De compras
baja,sin auto,1096.2053800960668,True,1.48210391383712,De compras
baja,con auto,6207.1305909294,False,1.0,Trámites
media,sin auto,1051.484360488335,False,1.48210391383712,De compras
media,sin auto,3004.0818976605087,True,1.48210391383712,Recreación
media,sin auto,299.36668177379056,True,1.48210391383712,De compras
media,sin auto,299.78283969660856,True,1.48210391383712,De compras
alta,con auto,1299.7219297705808,False,1.48210391383712,Buscar o Dejar a alguien
alta,con auto,4914.80624339925,False,1.48210391383712,Buscar o Dejar a alguien
media,sin auto,1175.051585054487,True,1.48210391383712,Recreación
media,sin auto,1090.7036719476102,True,1.48210391383712,De compras
media,con auto,2027.2728084890455,False,1.0,De salud
alta,con auto,452.01578028316663,True,1.48210391383712,Visitar a alguien
baja,sin auto,3622.857023900474,False,1.0,Trámites
alta,con auto,641.3254897390735,False,1.5058778792911116,Buscar o Dejar a alguien
alta,con auto,689.824446219154,False,1.0430735418982884,Buscar o Dejar a alguien
alta,con auto,769.0588429413252,False,1.48210391383712,Buscar o Dejar a alguien
alta,con auto,769.0588429413252,False,1.48210391383712,Buscar o Dejar a alguien
alta,con auto,1184.0178357404768,False,1.48210391383712,Buscar o Dejar a alguien
alta,con auto,188.4124283694218,True,1.48210391383712,De compras
baja,sin auto,723.74790856779,True,1.48210391383712,Trámites
alta,con auto,12634.44508080984,False,1.12721985301036,De salud
media,sin auto,6682.8601913338025,False,1.0,De salud
media,sin auto,603.0867094386698,False,1.48210391383712,De salud
media,sin auto,6682.8601913338025,False,1.0,Trámites
media,sin auto,603.0867094386698,False,1.48210391383712,De salud
media,sin auto,3058.951766083696,False,1.48210391383712,De compras
alta,sin auto,359.9336961511106,True,1.48210391383712,De compras
media,con auto,1999.1709531703386,False,1.5058778792911116,Visitar a alguien
media,sin auto,850.112108875206,True,1.48210391383712,Trámites
media,sin auto,6103.9314255368445,False,1.0,Trámites
alta,sin auto,1862.3576623463066,False,1.0,Trámites
alta,sin auto,257.9631169887713,False,1.0,Trámites
alta,sin auto,2112.6009593571057,False,1.0,Recreación
alta,con auto,5927.646962802778,False,1.0,De compras
media,sin auto,1151.2031274388548,True,1.48210391383712,Trámites
media,sin auto,359.49489440263613,True,1.48210391383712,De compras
media,con auto,674.1406458236756,True,1.48210391383712,De compras
alta,con auto,3951.172662660574,False,1.0,Trámites
alta,sin auto,3345.0875165179255,False,1.0,Visitar a alguien
media,con auto,452.69237968514557,False,1.48210391383712,Buscar o Dejar a alguien
media,con auto,8672.795537853193,False,1.48210391383712,De compras
media,sin auto,1816.267050849076,False,1.48210391383712,Trámites
media,sin auto,922.2918808471441,True,1.48210391383712,De compras
media,sin auto,1816.267050849076,False,1.48210391383712,Trámites
alta,con auto,996.7080037436052,True,1.48210391383712,Buscar o dejar algo
alta,con auto,4486.097929580791,False,1.0,Buscar o Dejar a alguien
media,sin auto,135.646959627741,True,1.48210391383712,De compras
media,sin auto,1350.2207809193883,False,1.48210391383712,De salud
alta,con auto,3324.0406722278535,False,1.14387994007037,De compras
baja,con auto,4928.795422454278,False,1.0,Trámites
baja,con auto,5148.889419183186,False,1.12721985301036,Trámites
baja,con auto,4567.187292593221,False,1.12721985301036,Trámites
media,con auto,1458.1424840893465,False,1.48210391383712,De compras
media,con auto,1458.1424840893465,False,1.48210391383712,De compras
media,sin auto,746.1671331712487,False,1.48210391383712,De salud
alta,sin auto,1444.1076102697689,False,1.0,Trámites
alta,sin auto,635.273938973623,False,1.0,Trámites
media,sin auto,1878.9152728473582,False,1.42042823117339,De salud
media,sin auto,230.42454237030068,False,1.48210391383712,De compras
media,sin auto,182.5522185567735,True,1.48210391383712,De compras
media,sin auto,1084.5175194527749,True,1.48210391383712,Recreación
media,sin auto,2515.5491976157014,False,1.0,De compras
media,sin auto,6304259.624847236,False,1.0,Visitar a alguien
media,sin auto,534.537416838148,True,1.48210391383712,Trámites
media,sin auto,3096.9870848788264,False,1.48210391383712,De salud
alta,con auto,2134.63698703228,False,0.817907347175127,De salud
alta,con auto,2259.282932296011,False,1.0,Trámites
alta,con auto,2331.911194983433,False,0.817907347175127,De salud
alta,con auto,5685.031860412591,False,1.0,Trámites
media,sin auto,2461.193589254828,False,1.48210391383712,Trámites
media,sin auto,300.4574702120917,False,1.48210391383712,De compras
alta,sin auto,2090.784258694868,False,1.48210391383712,De salud
media,sin auto,8162.879439460322,False,1.0,De compras
baja,sin auto,1249.2762904978226,False,1.48210391383712,Trámites
baja,con auto,529.6365360806999,True,1.48210391383712,De compras
baja,sin auto,10105.5068894719,False,1.12721985301036,De compras
baja,sin auto,4349.017134944293,False,1.12721985301036,De compras
baja,sin auto,1643.9069613747154,False,1.14387994007037,Visitar a alguien
media,con auto,3328.587017813452,False,1.12721985301036,Trámites
media,con auto,1430.0011363631847,False,1.48210391383712,Comer o Tomar algo
media,sin auto,729.2948756333066,False,1.48210391383712,De salud
media,con auto,365.6947169109263,True,1.48210391383712,De compras
media,con auto,9688.734307707668,False,1.12721985301036,Trámites
media,con auto,8727.85974629385,False,1.14387994007037,Trámites
alta,sin auto,3297.5144760450353,False,1.0,De compras
media,con auto,1599.9804103415024,False,1.48210391383712,De salud
media,con auto,11064.744338897137,False,1.48210391383712,Trámites
media,con auto,1599.9804103415024,False,1.48210391383712,De salud
media,con auto,11064.744338897137,False,1.48210391383712,Trámites
alta,sin auto,1211.1283837455312,True,1.48210391383712,De compras
baja,sin auto,325.7277489042805,True,1.48210391383712,De salud
baja,sin auto,226.6038755322821,True,1.48210391383712,De compras
baja,sin auto,2570.896320473659,False,1.12721985301036,Trámites
baja,sin auto,1591.0929530219942,False,1.48210391383712,De compras
baja,sin auto,93.63589410083347,True,1.48210391383712,De compras
baja,sin auto,1097.8353292530944,True,1.48210391383712,De compras
baja,sin auto,1097.8353292530944,True,1.48210391383712,De compras
baja,con auto,1484.723854072387,False,1.0,Trámites
baja,con auto,668.0607692465185,False,1.48210391383712,Visitar a alguien
baja,con auto,974.5065422954135,False,1.48210391383712,De compras
baja,con auto,668.0607692465185,False,1.48210391383712,Visitar a alguien
baja,con auto,974.5065422954135,False,1.48210391383712,De compras
baja,sin auto,7322.690223568901,False,1.12721985301036,De compras
baja,sin auto,5165.190619969896,False,1.12721985301036,De salud
baja,sin auto,6323.997018503334,False,1.12721985301036,Trámites
baja,sin auto,473.5269923668555,True,1.14387994007037,Trámites
baja,sin auto,623.4156238329791,True,1.48210391383712,De compras
baja,sin auto,228.9042022092703,True,1.48210391383712,De compras
baja,con auto,355.5444891839311,False,1.48210391383712,Trámites
alta,con auto,1306.8491747807013,False,1.48210391383712,Trámites
baja,sin auto,310.1613507137253,True,1.48210391383712,De compras
baja,sin auto,245.6178752147327,True,1.48210391383712,De compras
baja,sin auto,285.71601394566596,True,1.48210391383712,De compras
baja,sin auto,4918.273504556757,False,1.12721985301036,Trámites
baja,sin auto,6302736.222528277,True,1.48210391383712,Buscar o Dejar a alguien
baja,con auto,2236.870316424267,False,1.48210391383712,Trámites
baja,con auto,5750.168944528935,False,1.48210391383712,De salud
baja,sin auto,273.1074150517521,True,1.48210391383712,Visitar a alguien
baja,sin auto,785.3873254494005,True,1.48210391383712,Visitar a alguien
baja,con auto,319.6129877117989,True,1.48210391383712,Buscar o Dejar a alguien
baja,con auto,459.94244820853675,True,1.48210391383712,Buscar o dejar algo
baja,con auto,1044.0042097803353,False,1.48210391383712,De compras
baja,con auto,836.3927667977304,False,1.48210391383712,De compras
media,sin auto,1160.3431204719416,False,1.0,Trámites
media,sin auto,1578.7426959450993,False,1.0,De compras
media,sin auto,634.7528092937046,True,1.48210391383712,De compras
media,sin auto,6562.612769938819,False,1.12721985301036,De compras
baja,con auto,7383.614503793179,False,1.12721985301036,Visitar a alguien
alta,con auto,116.65082528238923,True,1.48210391383712,De compras
baja,con auto,4670.47390570874,False,1.48210391383712,Recreación
baja,con auto,2666.9606649661264,False,1.14387994007037,Visitar a alguien
media,con auto,3118.708171218744,False,1.0430735418982884,Buscar o Dejar a alguien
media,con auto,3118.708171218744,False,1.48210391383712,Buscar o Dejar a alguien
media,con auto,2343.6984661001084,False,1.48210391383712,Buscar o Dejar a alguien
media,con auto,4587.394864258472,False,1.14387994007037,Buscar o Dejar a alguien
media,con auto,4587.394864258472,False,1.48210391383712,Buscar o Dejar a alguien
baja,sin auto,706.7520892257766,True,1.48210391383712,Trámites
baja,sin auto,750.4034234007481,True,1.48210391383712,De compras
baja,con auto,7370.926401452195,False,1.12721985301036,Trámites
baja,con auto,5834.122368743782,True,1.48210391383712,De compras
media,sin auto,2487.4143986527456,False,1.48210391383712,De salud
media,sin auto,843.557941683061,True,1.48210391383712,Recreación
media,sin auto,2487.4143986527456,False,1.48210391383712,De salud
baja,sin auto,515.8884478499203,True,1.48210391383712,De compras
baja,sin auto,1741.0969793225906,False,1.12721985301036,Trámites
media,con auto,2406.5949630974983,False,1.48210391383712,Visitar a alguien
baja,sin auto,489.991426104835,True,1.48210391383712,De compras
baja,sin auto,4589.059002062848,False,1.12721985301036,Recreación
baja,con auto,1018.1121181658973,False,1.14387994007037,De compras
baja,con auto,97.31603237005709,True,1.48210391383712,De compras
media,sin auto,345.70000457631255,True,1.48210391383712,De compras
media,sin auto,4776.588265897958,False,1.0,Visitar a alguien
alta,con auto,6045.558682632752,False,1.0,Buscar o Dejar a alguien
baja,con auto,7141.38936834784,False,1.0430735418982884,De salud
alta,sin auto,991.4102329510222,False,1.0,De salud
alta,sin auto,10592.538722464698,False,1.0,De compras
alta,sin auto,1460.119374199953,False,1.48210391383712,De salud
media,sin auto,296.16651150841227,True,1.48210391383712,Trámites
media,sin auto,2676.152107511653,False,1.48210391383712,De compras
alta,sin auto,882.7510642339946,True,1.48210391383712,Trámites
media,sin auto,15059.592087594092,False,0.817907347175127,De salud
media,sin auto,1864.8621411954457,False,1.14387994007037,De salud
alta,sin auto,10032.330905159828,False,1.0,De salud
alta,sin auto,752.9921978347452,True,1.48210391383712,De compras
alta,sin auto,193.0327879572859,True,1.48210391383712,De compras
alta,sin auto,1362.6609996620582,True,1.48210391383712,De compras
alta,sin auto,10453.262831116715,False,1.0,Trámites
alta,sin auto,2315.300031389358,False,1.0,Trámites
media,sin auto,127.63266688528451,True,1.48210391383712,Recreación
alta,con auto,6297710.256523786,True,1.48210391383712,De compras
media,sin auto,3057.0638181883874,False,0.817907347175127,De salud
alta,sin auto,2062.414911123608,False,1.48210391383712,Trámites
alta,con auto,689.2847636148375,True,1.48210391383712,De salud
alta,con auto,74.1104604732861,True,1.48210391383712,De compras
alta,con auto,74.50635066262808,True,1.48210391383712,De compras
alta,con auto,897.1471456659507,False,1.14387994007037,Trámites
media,sin auto,12286.266454008974,False,1.0,Trámites
media,sin auto,12286.266454008974,False,1.0,Trámites
alta,sin auto,270.7715989336077,True,1.48210391383712,De compras
alta,sin auto,13077.720540490083,False,1.0,De compras
alta,sin auto,202.11901129424342,True,1.48210391383712,De compras
alta,sin auto,2762.4252664170053,False,1.12721985301036,Recreación
alta,sin auto,108.9834464566179,True,1.48210391383712,Trámites
alta,sin auto,5.75,True,1.48210391383712,De compras
alta,sin auto,1003.7766190625096,False,1.0,Buscar o Dejar a alguien
alta,con auto,355.4002640070066,False,1.48210391383712,De compras
alta,con auto,450.4167352037028,False,1.48210391383712,Buscar o dejar algo
alta,con auto,349.2987967543869,True,1.48210391383712,De compras
alta,con auto,148.14827085136702,True,1.48210391383712,De compras
alta,con auto,148.14827085136702,True,1.48210391383712,De compras
alta,con auto,148.14827085136702,True,1.48210391383712,De compras
alta,con auto,1538.261823772716,False,1.0430735418982884,De compras
media,sin auto,337.64398693603664,True,1.48210391383712,De compras
alta,sin auto,534.7318919692957,False,1.48210391383712,De compras
media,sin auto,1893.6013908790474,False,1.0,Trámites
media,con auto,1922.123078501023,False,1.12721985301036,Trámites
media,con auto,1100.2703946786216,False,1.12721985301036,Trámites
media,con auto,1119.1972504217308,False,1.48210391383712,Buscar o Dejar a alguien
